,dept,dist,station,value,date
591584,Revenue,Thiruchirappalli,Kallakudi,30.6,2022-09-26
591585,Revenue,Perambalur,Chettikulam,30.0,2022-09-26
591586,Revenue,Pudukkottai,Gandarvakottai,30.0,2022-09-26
591587,Revenue,Pudukkottai,VIRALIMALAI,30.0,2022-09-26
591588,Revenue,Kancheepuram,Walajabad,28.0,2022-09-26
591589,Revenue,Salem,Salem,28.0,2022-09-26
591590,Revenue,Nagapattinam,Thirukuvalai,27.8,2022-09-26
591591,Revenue,Pudukkottai,Malaiyur,27.6,2022-09-26
591592,Revenue,Thiruchirappalli,Samayapuram,27.0,2022-09-26
591593,Revenue,Thiruvarur,Pandavaiyaru,26.6,2022-09-26
591594,Revenue,Cuddalore,Lakkur,26.3,2022-09-26
591595,Revenue,The Nilgiris,Billimalai Estate,26.0,2022-09-26
591596,Revenue,Perambalur,VEPPANTHATTAI,26.0,2022-09-26
591597,Revenue,Perambalur,Eraiyur,24.0,2022-09-26
591598,Revenue,Ariyalur,Ariyalur Taluk Office,24.0,2022-09-26
591599,Revenue,Ariyalur,"PWD Office, Sendurai",24.0,2022-09-26
591600,Revenue,Madurai,TALLAKULAM,22.8,2022-09-26
591601,Revenue,Thiruchirappalli,Marungapuri,22.2,2022-09-26
591602,Revenue,Pudukkottai,Perungalur,22.0,2022-09-26
591603,Revenue,Kallakurichi,KCS MILL-2 Kachirayopalayam,22.0,2022-09-26
591604,Revenue,Namakkal,Mangalapuram,21.0,2022-09-26
591605,Revenue,Thoothukudi,Kalugumalai,21.0,2022-09-26
591606,Revenue,The Nilgiris,Kotagiri,21.0,2022-09-26
591607,Revenue,Salem,Thammampatti,20.0,2022-09-26
591608,Revenue,Thiruchirappalli,Pulivalam,20.0,2022-09-26
591609,Revenue,Thiruchirappalli,Kovilpatty,19.2,2022-09-26
591610,Revenue,The Nilgiris,Alakarai Estate,19.0,2022-09-26
591611,Revenue,Thanjavur,Thiruvaiyaru,19.0,2022-09-26
591612,Revenue,The Nilgiris,Udhagai,19.0,2022-09-26
591613,Revenue,The Nilgiris,Coonoor,19.0,2022-09-26
591614,Revenue,Cuddalore,Collectorate,18.9,2022-09-26
591615,Revenue,Pudukkottai,Karambakudi,18.8,2022-09-26
591616,Revenue,Cuddalore,Indian Metrology Department,18.6,2022-09-26
591617,Revenue,Karur,Mylampatti,18.0,2022-09-26
591618,Revenue,Thanjavur,Lower Anaicut,18.0,2022-09-26
591619,Revenue,Thiruchirappalli,Sirukudi,18.0,2022-09-26
591620,Revenue,The Nilgiris,Kil Kotagiri Estate,17.0,2022-09-26
591621,Revenue,Madurai,Madurai north,17.0,2022-09-26
591622,Revenue,Karur,Karur,17.0,2022-09-26
591623,Revenue,Villupuram,RSCL-3 Anandhapuram,17.0,2022-09-26
591624,Revenue,Thiruchirappalli,Thenparanadu,17.0,2022-09-26
591625,Revenue,Pudukkottai,Adanakottai,17.0,2022-09-26
591626,Revenue,Tiruppur,Kangeyam,16.4,2022-09-26
591627,Revenue,The Nilgiris,Ketti,16.0,2022-09-26
591628,Revenue,Pudukkottai,Ponnamaravathi,15.4,2022-09-26
591629,Revenue,Nagapattinam,Thalanayar,15.2,2022-09-26
591630,Revenue,Ariyalur,THIRUMANUR  PWD OFFICE (R.C.DIVISION),15.2,2022-09-26
591631,Revenue,The Nilgiris,Upper Gudalur,15.0,2022-09-26
591632,Revenue,Thoothukudi,Kayathar,15.0,2022-09-26
591633,Revenue,Erode,Erode,15.0,2022-09-26
591634,Revenue,Ariyalur,"Taluk Office, Andimadam",15.0,2022-09-26
591635,Revenue,Madurai,Peraiyur,14.3,2022-09-26
591636,Revenue,The Nilgiris,Barwood,14.0,2022-09-26
591637,Revenue,Pudukkottai,Karaiyur,14.0,2022-09-26
591638,Revenue,Pudukkottai,Keeranur,14.0,2022-09-26
591639,Revenue,Cuddalore,Bhuvanagiri,14.0,2022-09-26
591640,Revenue,Thiruchirappalli,Ponnaniyar Dam,13.6,2022-09-26
591641,Revenue,Coimbatore,Mettupalayam,13.5,2022-09-26
591642,Revenue,Virudhunagar,Vembakottai Dam,13.0,2022-09-26
591643,Revenue,Mayiladuthurai,Mayiladuthurai,13.0,2022-09-26
591644,Revenue,Tiruppur,Vellakoil,13.0,2022-09-26
591645,Revenue,Dindigul,Dindigul,12.5,2022-09-26
591646,Revenue,Karur,Palaviduthi,12.4,2022-09-26
591647,Revenue,Pudukkottai,Ayinkudi,12.2,2022-09-26
591648,Revenue,Virudhunagar,Rajapalayam,12.0,2022-09-26
591649,Revenue,Salem,Gangavalli,12.0,2022-09-26
591650,Revenue,Thanjavur,"Taluk Office, Kumbakonam",12.0,2022-09-26
591651,Revenue,Thiruchirappalli,Musiri,12.0,2022-09-26
591652,Revenue,Ariyalur,Jayankondam taluk office,12.0,2022-09-26
591653,Revenue,Cuddalore,Me.Mathur,12.0,2022-09-26
591654,Revenue,Karur,Kadavur,11.4,2022-09-26
591655,Revenue,Namakkal,Puduchatram,11.0,2022-09-26
591656,Revenue,Salem,Veeraganoor,11.0,2022-09-26
591657,Revenue,Thanjavur,Kurungulam,11.0,2022-09-26
591658,Revenue,The Nilgiris,Avalanche,11.0,2022-09-26
591659,Revenue,The Nilgiris,Shanthi vijaya School,11.0,2022-09-26
591660,Revenue,Cuddalore,Pelandurai,10.2,2022-09-26
591661,Revenue,Dindigul,Natham,10.0,2022-09-26
591662,Revenue,Thiruchirappalli,Thathaiyagarpet,10.0,2022-09-26
591663,Revenue,Namakkal,Rasipuram,9.3,2022-09-26
591664,Revenue,Namakkal,NKL Collecterate,9.0,2022-09-26
591665,Revenue,Cuddalore,Chidambaram,8.6,2022-09-26
591666,Revenue,Salem,Attur,8.2,2022-09-26
591667,Revenue,Perambalur,Puthu vettakudi,8.0,2022-09-26
591668,Revenue,Tiruvannamalai,Jamunamarathur,8.0,2022-09-26
591669,Revenue,Namakkal,Sendamangalam,8.0,2022-09-26
591670,Revenue,Karur,K.Paramathi,8.0,2022-09-26
591671,Revenue,Tenkasi,Sivagiri,8.0,2022-09-26
591672,Revenue,Thanjavur,Papanasam,8.0,2022-09-26
591673,Revenue,Tirunelveli,Tirunelveli,8.0,2022-09-26
591674,Revenue,Pudukkottai,Alangudi,8.0,2022-09-26
591675,Revenue,Pudukkottai,Nagudi,8.0,2022-09-26
591676,Revenue,The Nilgiris,Kodanad,8.0,2022-09-26
591677,Revenue,Cuddalore,Vadakuthu,8.0,2022-09-26
591678,Revenue,Karur,Panjapatti,7.2,2022-09-26
591679,Revenue,Nagapattinam,Thirupoondi,7.2,2022-09-26
591680,Revenue,Thanjavur,Peravurani,7.2,2022-09-26
591681,Revenue,The Nilgiris,Taluk Office  Pandalur,7.0,2022-09-26
591682,Revenue,Tiruvannamalai,Chetpet,7.0,2022-09-26
591683,Revenue,Tiruvannamalai,Kalasapakkam,7.0,2022-09-26
591684,Revenue,Karur,Kulithalai,7.0,2022-09-26
591685,Revenue,Thanjavur,Ayyampettai,7.0,2022-09-26
591686,Revenue,Kallakurichi,KCS MILL-1 Ariyalur,7.0,2022-09-26
591687,Revenue,Kallakurichi,KCS MILL-1 Moongilthuraipattu,7.0,2022-09-26
591688,Revenue,Kallakurichi,DSCL Sulangurichi,7.0,2022-09-26
591689,Revenue,Pudukkottai,UDAYALIPATTI,6.5,2022-09-26
591690,Revenue,Tiruvannamalai,Kilpennathur,6.4,2022-09-26
591691,Revenue,Cuddalore,Kuppanatham,6.4,2022-09-26
591692,Revenue,Perambalur,THALUTHALAI,6.0,2022-09-26
591693,Revenue,Dharmapuri,Harur,6.0,2022-09-26
591694,Revenue,Salem,Omalur,6.0,2022-09-26
591695,Revenue,Thiruchirappalli,Thuraiyur,6.0,2022-09-26
591696,Revenue,Kallakurichi,ULUNDURPET,6.0,2022-09-26
591697,Revenue,Cuddalore,Kattumannarkoil,5.3,2022-09-26
591698,Revenue,Nagapattinam,Vedaranyam,5.2,2022-09-26
591699,Revenue,Perambalur,Padalur,5.0,2022-09-26
591700,Revenue,Madurai,VIRAGANUR,5.0,2022-09-26
591701,Revenue,Namakkal,Namakkal,5.0,2022-09-26
591702,Revenue,Karur,Thogamalai,5.0,2022-09-26
591703,Revenue,Salem,Yercaud,5.0,2022-09-26
591704,Revenue,Salem,Kariyakovil Dam,5.0,2022-09-26
591705,Revenue,Thiruchirappalli,Koppampatti,5.0,2022-09-26
591706,Revenue,Pudukkottai,Pudukkottai,5.0,2022-09-26
591707,Revenue,Tiruppur,Avinashi,5.0,2022-09-26
591708,Revenue,Pudukkottai,Illupur,5.0,2022-09-26
591709,Revenue,Pudukkottai,Annavasal,5.0,2022-09-26
591710,Revenue,Cuddalore,Lalpet,5.0,2022-09-26
591711,Revenue,The Nilgiris,Geddai,5.0,2022-09-26
591712,Revenue,The Nilgiris,Kinnakorai,5.0,2022-09-26
591713,Revenue,The Nilgiris,Upperbhavani,5.0,2022-09-26
591714,Revenue,Cuddalore,Parangipettai,4.4,2022-09-26
591715,Revenue,The Nilgiris,Harisan Malayalam Ltd. Went worth Estate Cher,4.0,2022-09-26
591716,Revenue,Perambalur,V.KALATHUR,4.0,2022-09-26
